year,n cattle,n beef,n dairy
2000,1696468,776802,504914
2001,1599219,713100,472475
2002,1497833,655735,429162
2003,1444206,625697,406077
2004,1410145,604357,393719
2005,1385811,589125,384911
2006,1357387,575809,370099
2007,1338441,564195,363030
2008,1316923,552228,353772
2009,1293972,543075,340215
2010,1254075,519335,324335
2011,1238855,510906,317739
2012,1231799,507879,313835
